,ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
166,600516.SH,20190531,17.88,1.547,2.6325,0.76,5.7782,7.3255,2.4124,2.7737,3.2544,180739.3378,177232.2378,104153.9386,3231619.3599,3168912.4119
167,300436.SZ,20190531,24.62,0.2712,0.5359,0.7,210.9038,290.7999,6.186,8.6397,8.1899,14121.142,11239.19,5687.7924,347662.516,276708.8578
168,603861.SH,20190531,10.12,0.1592,0.7661,0.83,26.4101,26.9819,1.9092,1.7395,1.6384,44274.0648,40910.0,8502.3227,448053.5358,414009.2
169,601222.SH,20190531,4.56,0.9244,1.4897,1.07,10.5827,10.469,0.8533,2.0037,1.9497,176496.9804,174887.6804,108518.5377,804826.2306,797487.8226
170,300433.SZ,20190531,6.93,0.317,1.3641,0.66,42.7198,63.2749,1.6994,0.9818,0.9709,392681.6873,391045.5302,90887.2158,2721284.093,2709945.5243
171,000813.SZ,20190531,8.04,1.231,2.8786,0.9,19.367,20.6326,3.3393,5.4763,6.0386,224148.18,108057.0388,46209.6649,1802151.3672,868778.592
172,000600.SZ,20190531,6.64,0.6865,1.2155,1.1,27.5481,21.8527,1.0559,0.8512,0.8413,179162.6376,109004.4126,61563.3843,1189639.9137,723789.2997
173,600322.SH,20190531,3.86,1.4755,2.0142,0.96,31.6812,19.3539,0.9128,1.2548,0.9782,110570.0,110570.0,81001.0134,426800.2,426800.2
174,601801.SH,20190531,6.07,0.121,0.312,0.64,11.1095,16.8483,1.1713,1.2281,1.2079,198920.4737,198920.4737,77161.5172,1207447.2754,1207447.2754
175,600572.SH,20190531,6.39,2.2758,3.523,0.92,21.2046,23.9347,3.0664,2.5114,2.5467,266732.02,266057.8347,171865.0851,1704417.6078,1700109.5637
176,603319.SH,20190531,17.28,1.0549,1.0645,1.37,18.6671,17.6677,2.5617,2.0044,1.927,10490.155,7338.9919,7272.7959,181269.8784,126817.78
177,603110.SH,20190531,14.83,4.5025,4.5025,0.48,64.9902,58.5159,3.3544,5.4319,5.6186,14373.338,5430.054,5430.054,213156.6025,80527.7008
178,002731.SZ,20190531,15.91,1.3349,2.3263,0.72,80.9573,61.9257,1.9719,0.8903,0.8871,15068.0,12859.8333,7379.2339,239731.88,204599.9478
179,603131.SH,20190531,20.8,1.6142,1.6142,0.61,63.6427,56.5497,4.0736,5.4691,5.3848,22712.4466,5000.0,5000.0,472418.8893,104000.0
180,000975.SZ,20190531,10.47,2.2254,3.3992,2.83,31.3413,28.9831,2.4403,4.3027,4.0661,198337.3047,122869.4685,80439.5743,2076591.5802,1286443.3352
181,600882.SH,20190531,9.18,0.2983,0.4954,0.78,353.305,120.6128,3.077,3.0672,2.8171,40951.9045,40600.6045,24450.2174,375938.4833,372713.5493
182,000718.SZ,20190531,3.46,0.1666,0.2861,0.69,10.2874,11.2661,1.3641,3.2369,3.3987,303463.6384,228935.3431,133299.3626,1049984.1889,792116.2871
183,600500.SH,20190531,7.11,0.3068,0.6871,1.05,16.2554,17.7561,1.2836,0.247,0.2536,208301.2671,208301.2671,93002.374,1481022.0091,1481022.0091
184,000423.SZ,20190531,40.83,0.287,0.422,0.6,12.8084,14.2905,2.2833,3.6389,3.851,65402.1537,65402.1537,44473.469,2670369.9356,2670369.9356
185,300015.SZ,20190531,38.29,0.6496,1.4392,0.95,90.4512,83.6566,15.2694,11.3952,10.7283,238338.0148,192251.2348,86772.7834,9125962.5867,7361299.7805
186,600460.SH,20190531,17.15,6.1788,10.5666,0.62,132.0047,138.4508,6.5208,7.4365,7.413,131206.1614,131206.1614,76722.0065,2250185.668,2250185.668
187,002389.SZ,20190531,11.37,0.5255,0.7829,0.95,44.4864,45.9471,1.7276,3.9564,3.8311,94606.2685,58632.1307,39355.3207,1075673.2728,666647.3261
188,002279.SZ,20190531,7.13,0.8333,1.4641,0.5,,,5.5503,1.8642,1.7952,71123.3044,60384.6311,34369.6126,507109.1604,430542.4197
189,002481.SZ,20190531,5.8,10.948,19.2973,1.08,78.485,102.7544,2.7515,3.031,3.5698,124339.0,110712.765,62811.2355,721166.2,642134.037
190,603866.SH,20190531,40.14,0.2371,0.9061,2.15,41.1855,40.3629,8.6093,5.472,5.3036,65887.64,65887.64,17243.4088,2644729.8696,2644729.8696
191,002678.SZ,20190531,7.79,0.0725,0.4384,0.86,60.035,58.4814,3.1657,5.3588,5.2558,135832.0323,135712.9238,22436.4115,1058131.5316,1057203.6764
192,600019.SH,20190531,6.3,0.2721,0.7691,1.28,6.5077,7.2826,0.8358,0.4605,0.4636,2227613.4075,2210108.6925,781876.5454,14033964.4673,13923684.7628
193,600886.SH,20190531,7.87,0.277,0.6735,1.05,12.2376,12.0697,1.5324,1.3022,1.2798,678602.3347,678602.3347,279101.2911,5340600.3741,5340600.3741
194,300535.SZ,20190531,13.97,2.2197,2.6555,1.13,35.0671,34.922,1.9815,4.0771,4.0251,10393.7993,5292.4772,4423.9997,145201.3762,73935.9065
195,000533.SZ,20190531,2.91,1.4423,2.3536,1.4,,,3.3388,0.2103,0.2945,69081.6,68490.24,41971.4332,201027.456,199306.5984
196,002009.SZ,20190531,8.85,1.7453,2.1783,1.58,23.6864,31.4822,1.5688,0.9362,0.9615,37054.9434,29205.68,23399.4298,327936.2491,258470.268
197,600106.SH,20190531,3.53,0.48,0.6746,1.02,17.2393,15.4595,1.0569,16.168,16.1908,109836.782,109836.782,78146.5904,387723.8405,387723.8405
198,000586.SZ,20190531,14.59,3.4106,4.9199,0.4,,,12.1042,6.6141,6.586,19344.0,19344.0,13409.5671,282228.96,282228.96
199,002273.SZ,20190531,11.09,0.7905,0.9971,0.73,20.4276,20.4469,2.568,4.1142,3.9136,86282.8913,81196.1302,64376.6476,956877.2645,900465.0839
200,600487.SH,20190531,15.85,2.0507,2.8878,1.3,11.9188,12.0374,2.34,0.891,0.8787,190368.5822,186032.5389,132109.6577,3017342.0279,2948615.7416
201,002881.SZ,20190531,18.83,15.0792,15.0792,1.75,73.1877,80.4816,6.3769,3.4497,3.2364,18133.9,4533.9,4533.9,341461.337,85373.337
202,300292.SZ,20190531,7.44,17.3881,20.6819,1.41,,,5.9974,3.1234,2.8393,127485.0476,102961.6865,86563.8749,948488.7541,766034.9476
203,002839.SZ,20190531,5.67,1.4379,1.4379,0.83,12.2721,11.8241,1.0479,3.4177,3.192,180752.6665,86021.4934,86021.4934,1024867.6191,487741.8676
204,002380.SZ,20190531,14.19,1.0022,1.2975,0.8,30.3539,29.5521,1.6749,5.5931,5.2996,23999.1649,14335.3629,11072.7327,340548.1499,203418.7996
205,603013.SH,20190531,16.09,6.8172,6.8172,1.69,24.6036,25.2905,2.6638,1.0455,1.035,51000.0,6000.0,6000.0,820590.0,96540.0
206,002446.SZ,20190531,9.35,2.026,2.1645,0.55,68.8767,65.0233,2.3188,5.8863,5.7555,89231.3848,60572.9865,56697.9968,834313.4479,566357.4238
207,603878.SH,20190531,16.58,2.7447,3.635,1.37,17.0243,13.7076,1.5082,1.695,1.5329,20446.88,10101.011,7626.941,339009.2704,167474.7624
208,002443.SZ,20190531,7.78,5.0235,6.4228,3.93,21.2018,18.0864,1.7531,0.8424,0.7937,52053.552,50747.699,39691.7711,404976.6346,394817.0982
209,603096.SH,20190531,58.19,0.579,0.7641,2.01,32.6956,32.5728,4.375,8.5023,8.3969,13530.8,5391.8,4085.8,787357.252,313748.842
210,300547.SZ,20190531,10.38,2.8538,3.1699,0.74,16.8243,16.7283,3.0736,3.7801,3.9859,22227.9174,11260.8302,10137.7785,230725.7826,116887.4175
211,300062.SZ,20190531,6.11,1.9567,2.771,0.71,112.5469,109.1855,2.3846,1.8901,1.8314,30800.0,18920.38,13360.34,188188.0,115603.5218
212,300407.SZ,20190531,7.7,1.4063,1.6196,1.4,145.7336,80.1007,2.1567,1.3316,1.3319,28056.158,17182.832,14919.9025,216032.4166,132307.8064
213,601727.SH,20190531,5.32,0.144,0.4469,0.81,26.4875,25.5975,1.3405,0.7899,0.7753,1501880.9832,1028374.3947,331367.03,7990006.8306,5470951.7798
214,603133.SH,20190531,14.63,2.0124,2.4522,0.9,57.2636,84.0921,3.345,5.6826,5.9173,21056.5,11198.0895,9189.8793,308056.595,163828.0494
215,002131.SZ,20190531,2.05,0.961,1.049,0.63,,,1.703,1.1123,1.0727,664694.2425,479577.7429,439327.7807,1362623.1971,983134.3729
216,601211.SH,20190531,16.07,0.3803,0.6611,0.98,21.3399,19.2035,1.2037,6.301,6.1784,890794.7954,751612.0774,432351.2878,14315072.3621,12078406.0838
217,300730.SZ,20190531,19.0,3.5551,3.5551,0.82,85.5034,86.7108,7.6151,9.0262,8.9367,15800.8198,7558.0773,7558.0773,300215.5762,143603.4687
218,000100.SZ,20190531,3.31,0.6178,0.7644,0.73,12.9315,12.7541,1.5076,0.3956,0.3822,1354964.8507,1270502.8507,1026824.5272,4484933.6558,4205364.4358
219,000759.SZ,20190531,7.75,0.2884,0.9563,1.14,12.2473,12.0106,1.5611,0.347,0.3455,68102.15,68060.6032,20525.2434,527791.6625,527469.6748
220,000539.SZ,20190531,4.24,0.1205,0.3778,0.48,46.9188,38.4986,0.9131,0.8122,0.8189,525028.3986,255390.704,81487.7035,2226120.4101,1082856.585
221,002818.SZ,20190531,12.55,0.8038,0.8441,0.9,12.9142,12.7843,2.1241,6.6807,6.6385,75649.49,15085.0991,14365.4745,949401.0995,189317.9937
222,603040.SH,20190531,27.58,1.7891,1.7891,1.79,21.3773,21.065,3.1026,7.2886,7.0588,7950.709,3176.1236,3176.1236,219280.5542,87597.4889
223,002792.SZ,20190531,28.7,0.9972,1.2254,0.85,145.5055,178.2876,3.3584,5.1105,4.7121,22522.68,22522.68,18328.4405,646400.916,646400.916
224,300617.SZ,20190531,22.51,1.0782,1.2226,1.04,29.9051,31.7801,2.8996,7.0332,7.3778,10000.5,3670.5,3236.99,225111.255,82622.955
225,600863.SH,20190531,2.92,0.2225,0.5164,1.07,21.6684,17.7682,1.4856,1.234,1.201,580786.8276,580786.8276,250239.4473,1695897.5366,1695897.5366
226,000882.SZ,20190531,2.61,0.3743,0.6026,0.92,217.8253,175.9674,0.9126,5.7005,5.6759,273735.1947,248215.5138,154168.4999,714448.8582,647842.491
227,600493.SH,20190531,6.51,0.6997,1.0447,0.78,57.8604,56.0114,2.439,1.7622,1.6291,27200.0,27200.0,18218.6406,177072.0,177072.0
228,002372.SZ,20190531,19.95,0.6159,1.9101,1.28,26.7322,26.1287,6.9059,5.7233,5.5786,131092.749,117156.2922,37775.8065,2615300.3426,2337268.0294
229,300311.SZ,20190531,6.58,1.6905,2.1733,0.64,32.2112,32.2804,3.1339,3.7271,3.7489,68125.8724,45945.1998,35737.8222,448268.2404,302319.4147
230,002689.SZ,20190531,4.33,0.5768,1.3826,0.87,482.95,620.7996,3.43,3.6585,3.746,104331.0725,104083.201,43422.545,451753.5439,450680.2603
231,600621.SH,20190531,12.24,4.2507,5.7492,1.17,594.3975,192.6541,2.0833,113.233,104.3509,106089.9292,53525.0026,39573.2504,1298540.7334,655146.0318
232,300404.SZ,20190531,23.94,2.6301,3.3411,0.84,433.2464,866.7227,7.7503,18.6348,18.1428,13391.75,8504.12,6694.445,320598.495,203588.6328
233,300452.SZ,20190531,15.77,0.8951,1.4177,0.8,31.3108,29.7718,4.5279,5.1223,5.0422,13920.0,10701.4696,6756.9355,219518.4,168762.1756
234,600581.SH,20190531,3.85,0.8293,1.6594,0.74,8.4247,16.295,1.533,0.2935,0.2862,153289.787,153289.787,76610.8606,590165.68,590165.68
235,000721.SZ,20190531,4.42,1.1655,1.5555,0.67,232.9319,328.6108,3.3738,4.4469,4.3194,49905.592,43584.0445,32658.1195,220582.7166,192641.4767
236,002165.SZ,20190531,4.8,0.2427,0.3229,0.5,99.3823,61.7587,1.9002,1.1713,1.1778,60205.811,52736.7847,39635.8646,288987.8928,253136.5666
237,300676.SZ,20190531,60.4,0.5476,0.8694,0.73,62.5018,62.9175,5.6879,9.5277,9.2846,40010.0,24519.6104,15443.4304,2416604.0,1480984.4682
238,000607.SZ,20190531,4.64,0.4229,0.9746,0.73,44.8955,43.5931,2.8506,2.6991,2.6633,101769.841,88485.9969,38396.7656,472212.0622,410575.0256
239,002870.SZ,20190531,18.35,4.9902,7.2355,0.79,52.7546,49.8262,2.4008,2.1651,2.1612,11067.0,4012.0,2767.0,203079.45,73620.2
240,002120.SZ,20190531,38.8,0.6005,0.7484,1.15,24.6314,23.2281,5.5299,4.7961,3.716,171276.4576,44105.9577,35386.7518,6645526.5549,1711311.1588
241,002542.SZ,20190531,4.93,1.6321,3.0074,0.73,40.0379,40.4993,2.3769,2.5053,2.3753,181104.449,115595.9356,62732.6578,892844.9336,569887.9625
242,300608.SZ,20190531,22.73,0.9699,1.5103,0.71,28.021,25.6948,3.5534,3.035,2.9737,10517.52,6924.1031,4446.7648,239063.2296,157384.8635
243,603108.SH,20190531,10.49,0.8071,1.2342,0.73,23.2076,22.2308,2.3161,1.0193,0.9805,57953.4079,50828.2106,33240.1783,607931.2489,533187.9292
244,600211.SH,20190531,32.41,0.6581,1.2712,1.79,27.0004,26.7456,2.6109,5.6636,5.2341,17961.9205,14558.9,7536.5166,582145.8434,471853.949
245,002388.SZ,20190531,7.0,6.4515,15.0003,0.57,109.6367,117.939,3.055,4.2098,3.8234,50376.66,39960.0,17186.5027,352636.62,279720.0
246,600123.SH,20190531,7.26,0.7524,1.3708,1.07,7.6746,7.5709,0.7914,0.9724,0.9512,114240.0,114240.0,62706.0,829382.4,829382.4
247,300602.SZ,20190531,22.2,4.0458,4.0458,1.2,41.8514,39.7957,5.7875,5.1285,4.6928,30626.7,9493.875,9493.875,679912.74,210764.025
248,601366.SH,20190531,6.39,0.5131,0.5844,0.81,27.2105,38.8499,1.1787,0.4817,0.4608,86050.046,47502.8176,41706.8629,549859.7939,303543.0045
249,002012.SZ,20190531,4.69,2.5085,3.0447,1.02,88.4058,106.7381,1.7772,1.9437,1.9283,46762.547,46702.6145,38478.7753,219316.3454,219035.262
250,603823.SH,20190531,17.9,4.9863,5.95,1.03,21.2483,21.2488,2.8821,2.2214,2.1361,22500.0,7034.3183,5895.0001,402750.0,125914.2976
251,002371.SZ,20190531,66.74,1.8073,3.5523,0.67,130.8014,128.301,8.572,9.1963,8.7601,45800.4372,35933.6231,18282.0511,3056721.1787,2398210.0057
252,601669.SH,20190531,4.92,0.0852,0.149,0.46,9.7817,9.7332,0.9212,0.2554,0.2484,1529903.5024,1114440.154,637323.1048,7527125.2318,5483045.5577
253,002225.SZ,20190531,4.75,0.4985,0.6688,1.16,18.7181,17.9239,2.0715,1.0921,1.0356,88818.3498,68270.0272,50891.3737,421887.1616,324282.6292
254,002644.SZ,20190531,7.31,0.3815,0.9944,1.12,50.2554,57.3999,2.566,6.8546,6.6923,51065.7,51065.7,19594.3324,373290.267,373290.267
255,000736.SZ,20190531,9.8,0.498,1.7289,0.88,5.3944,4.9362,1.8388,0.4883,0.4626,44579.0827,44579.0827,12839.6408,436875.0105,436875.0105
256,002480.SZ,20190531,5.04,0.3506,0.474,0.4,250.5458,,1.4221,1.6834,1.696,65473.3,63881.5918,47255.3263,329985.432,321963.2227
257,600293.SH,20190531,4.15,1.0102,1.593,0.94,20.0619,28.0236,1.232,0.5119,0.5904,116213.2046,51675.39,32768.0946,482284.7991,214452.8685
258,300554.SZ,20190531,17.09,6.2109,7.5115,1.88,43.0799,,3.1892,4.7972,6.3354,9360.0,4658.9225,3852.2119,159962.4,79620.9855
259,300091.SZ,20190531,5.22,3.6087,3.9646,0.61,65.272,58.4415,2.5336,3.3014,2.9963,123026.4538,105563.791,96087.1273,642198.0888,551042.989
260,300606.SZ,20190531,18.06,2.2527,2.2966,0.71,30.0531,31.8535,3.0805,4.2595,4.1864,8920.0,3321.9735,3258.4757,161095.2,59994.8414
261,000868.SZ,20190531,2.76,0.968,1.5768,0.37,,,4.9627,0.6432,0.604,73332.9168,69556.1553,42700.7431,202398.8504,191974.9886
262,000715.SZ,20190531,10.13,0.5374,1.3079,0.61,31.3038,30.2363,2.0674,1.1077,1.0896,27900.6,27856.4469,11444.8085,282633.078,282185.8071
263,603535.SH,20190531,18.6,2.0189,2.5136,0.82,20.3413,19.8112,1.8497,2.5075,2.4775,15040.0,6608.0,5307.5,279744.0,122908.8
264,000795.SZ,20190531,8.87,20.9458,37.3625,0.79,89.6556,79.5632,4.5344,4.7097,4.5004,113368.4103,88637.1718,49690.8952,1005577.7994,786211.7139
265,603567.SH,20190531,12.45,0.0599,0.4063,0.75,22.8616,22.2946,2.0563,3.8016,3.5715,84916.0,84916.0,12527.47,1057204.2,1057204.2
266,300441.SZ,20190531,8.17,0.8548,1.04,0.78,44.6225,51.2689,3.515,3.5948,3.5334,66233.3171,24942.7459,20500.9346,541126.2007,203782.234
267,002565.SZ,20190531,14.53,7.8817,13.6512,0.74,101.633,113.2038,4.8021,5.0141,4.8472,70910.4615,70639.8503,40785.0303,1030329.0056,1026397.0249
268,600677.SH,20190531,18.46,9.4101,12.0768,0.91,45.9056,27.7784,2.7086,0.7702,0.8517,52179.17,45382.4669,35361.6786,963227.4782,837760.339
269,300667.SZ,20190531,30.44,23.563,32.3658,2.68,65.5945,63.5994,7.7655,14.7575,14.685,10200.0,4977.7929,3623.9457,310488.0,151524.0159
270,300755.SZ,20190531,32.73,7.7137,7.7137,2.55,33.7025,30.0196,3.256,2.7855,2.4856,23155.4667,5788.8667,5788.8667,757878.4251,189469.6071
271,300561.SZ,20190531,14.78,17.7596,20.8864,0.85,144.847,142.7427,5.7005,15.4201,15.3259,25517.2848,10158.4925,8637.7247,377145.4693,150142.5192
272,002282.SZ,20190531,8.68,0.7613,1.0856,0.76,44.0928,42.8152,1.7699,3.6048,3.5891,43773.8511,23517.5226,16492.4606,379957.0275,204132.0962
273,300460.SZ,20190531,9.15,1.934,4.3246,0.94,,,2.3915,4.8269,5.4689,16827.42,16827.42,7525.5749,153970.893,153970.893
274,600279.SH,20190531,4.74,0.9455,1.5974,0.89,24.1735,24.9018,0.8942,0.5159,0.5253,69295.8572,69295.8572,41013.9003,328462.3631,328462.3631
275,002682.SZ,20190531,4.71,0.4305,0.648,0.95,15.8286,16.7195,0.9304,0.3873,0.3858,56236.8594,43122.7231,28651.7384,264875.6078,203108.0258
276,300520.SZ,20190531,17.78,1.6756,1.9554,0.74,87.0551,74.7808,3.2655,4.3309,3.6338,23923.3684,11467.6357,9826.255,425357.4902,203894.5627
277,002453.SZ,20190531,6.02,0.6991,0.9919,0.67,140.541,139.9233,3.7902,1.6689,1.4465,57130.0,55471.4822,39094.3567,343922.6,333938.3228
278,002493.SZ,20190531,11.48,0.0637,0.325,0.59,44.9272,45.818,3.4579,0.79,0.8006,629110.775,530582.25,104051.716,7222191.697,6091084.23
279,300400.SZ,20190531,16.24,0.8148,0.8476,0.86,43.5937,65.1484,7.0367,6.712,7.6441,24421.7,15932.2691,15314.9773,396608.408,258740.0502
280,300751.SZ,20190531,125.5,9.0434,9.0434,2.69,38.1799,35.4174,5.7654,8.2832,7.2763,5200.0,1300.0,1300.0,652600.0,163150.0
281,000611.SZ,20190531,3.84,2.2926,2.6209,2.35,,,3.4605,69.4821,94.0659,33782.2022,31934.7925,27934.7925,129723.6564,122629.6032
282,002128.SZ,20190531,8.56,0.6229,1.7774,1.34,6.9019,6.7412,1.0605,1.7,1.684,163437.8473,163437.8473,57273.193,1399027.9729,1399027.9729
283,603486.SH,20190531,42.85,0.4641,0.6238,0.78,35.3428,37.0134,6.6259,3.0111,2.9914,40010.0,12832.052,9547.304,1714428.5,549853.4282
284,600083.SH,20190531,16.13,1.021,1.8159,1.0,,,97.2745,2.3688,3.0644,23000.0,22799.3326,12819.3288,370990.0,367753.2348
285,300597.SZ,20190531,14.56,3.6056,3.9283,0.84,79.6316,79.4314,4.5487,8.1304,8.0116,24000.0,13568.3041,12453.5041,349440.0,197554.5077
286,002161.SZ,20190531,8.47,14.2322,19.0373,1.59,,,4.3068,14.3089,13.2733,73975.74,69390.4523,51876.0928,626574.5178,587737.131
287,603638.SH,20190531,20.02,0.4975,0.4975,0.34,34.2753,29.3238,7.2824,7.5617,6.6068,38551.04,12577.279,12577.279,771791.8208,251797.1256
288,002726.SZ,20190531,11.3,1.2568,4.0522,1.41,48.2203,47.8162,3.9028,0.9726,0.8828,75554.8,75032.2011,23271.1511,853769.24,847863.8724
289,600143.SH,20190531,4.83,0.3849,0.5216,1.26,21.0275,19.7825,1.2889,0.5183,0.511,271678.4786,256000.0,188903.6875,1312207.0516,1236480.0
290,600569.SH,20190531,3.01,0.3123,0.7834,0.71,3.8806,4.0363,0.8842,0.2172,0.2213,239368.4489,239368.4489,95411.29,720499.0312,720499.0312
291,600809.SH,20190531,56.52,0.3764,1.2825,0.71,33.584,30.1448,6.8333,5.2504,4.8294,87152.8266,86584.8266,25408.5824,4925877.7594,4893774.3994
292,002110.SZ,20190531,8.91,2.363,2.363,0.97,3.357,3.3591,1.3636,0.6026,0.5671,245157.6238,93341.5572,93341.5572,2184354.4281,831673.2747
293,300739.SZ,20190531,17.67,26.0882,26.0882,1.72,40.3943,35.4974,4.0333,4.3292,4.2449,27720.0,6930.0,6930.0,489812.4,122453.1
294,600894.SH,20190531,7.24,0.7921,1.8233,0.66,46.4408,25.7366,0.837,1.1397,1.1159,85994.6895,85994.6895,37358.4966,622601.552,622601.552
295,002623.SZ,20190531,14.96,0.5208,1.0775,1.36,30.2101,47.3328,1.0958,1.5641,1.6398,16000.0,15957.3625,7712.4625,239360.0,238722.143
296,000576.SZ,20190531,9.11,1.5423,2.7784,0.61,41.1382,33.3017,3.8446,9.8597,9.3488,44286.1324,41357.5428,22957.5428,403446.6662,376767.2149
297,000786.SZ,20190531,19.22,0.3741,0.6826,0.77,13.1681,14.0968,2.222,2.5844,2.599,168950.7842,141398.1592,77491.5722,3247234.0723,2717672.6198
298,600467.SH,20190531,2.7,0.8834,1.4947,1.11,63.5865,64.6935,1.2925,3.4307,3.5842,146099.4304,146099.4304,86346.9114,394468.4621,394468.4621
299,603336.SH,20190531,18.5,25.0476,29.9099,0.91,64.9711,64.1584,5.1459,5.4617,5.3851,22536.15,8928.4464,7476.9985,416918.775,165176.2584
300,001979.SZ,20190531,21.72,0.7514,0.8262,0.92,11.2753,14.2149,2.4246,1.9465,2.0588,791144.5559,240941.2672,219140.551,17183659.7541,5233244.3236
301,603626.SH,20190531,7.93,1.4973,1.8001,0.92,26.2667,38.1207,1.8785,1.3599,1.353,41298.912,15810.6732,13151.4351,327500.3722,125378.6385
302,601108.SH,20190531,10.28,1.655,1.655,0.59,45.0578,43.3751,1.885,11.6461,10.7474,358900.0,240669.2646,240669.2646,3689492.0,2474080.0401
303,600478.SH,20190531,5.76,2.8841,3.852,0.92,438.425,,3.3318,5.0316,4.9812,165328.1386,146968.668,110039.8532,952290.0783,846539.5277
304,603266.SH,20190531,13.92,1.6053,1.6053,0.15,41.1634,43.5392,3.2647,2.9841,3.0002,19864.264,4900.0,4900.0,276510.5549,68208.0
305,603076.SH,20190531,23.99,3.0781,3.0781,2.18,45.8544,42.7626,2.2092,1.8409,1.8075,7450.0,2684.9199,2684.9199,178725.5,64411.2284
306,300175.SZ,20190531,6.08,3.7377,6.4893,0.89,48.9472,30.7119,3.4873,8.2013,6.934,47080.0,45854.704,26411.224,286246.4,278796.6003
307,000046.SZ,20190531,6.43,0.0871,0.3021,0.55,35.894,22.3188,1.4749,6.6726,6.2116,519620.0656,517520.8333,149253.5425,3341157.0218,3327658.9581
308,002058.SZ,20190531,12.96,0.6672,1.0171,1.28,407.1143,416.6779,9.9311,15.8786,15.5359,14344.8332,14344.8332,9410.0476,185909.0383,185909.0383
309,600262.SH,20190531,19.41,0.3413,0.8016,0.42,28.8795,28.1443,2.8393,2.7599,3.0334,17000.0,17000.0,7237.8501,329970.0,329970.0
310,002375.SZ,20190531,5.47,0.3156,0.644,0.89,19.8725,19.8392,0.9461,0.7968,0.7883,133999.6498,124272.8918,60905.975,732978.0844,679772.7181
311,000799.SZ,20190531,23.61,2.5638,3.7157,0.79,34.4513,32.9542,3.4815,6.4636,6.0516,32492.898,32492.898,22420.1689,767157.3218,767157.3218
312,002386.SZ,20190531,6.29,0.7028,1.1275,0.66,31.6502,32.3171,0.9784,0.271,0.2469,78085.7017,67160.1662,41863.1793,491159.0637,422437.4454
313,300720.SZ,20190531,25.05,2.9046,3.0388,1.45,38.6699,38.8429,3.904,11.1291,10.7666,7200.0,2776.32,2653.74,180360.0,69546.816
314,603520.SH,20190531,29.08,0.9413,2.0555,0.9,37.2517,31.0617,3.76,3.9188,3.533,12000.0,12000.0,5495.0,348960.0,348960.0
315,300703.SZ,20190531,9.78,2.5177,2.8673,0.85,21.1444,19.4692,2.8788,2.1998,2.1281,18000.0,11587.5,10174.6275,176040.0,113325.75
316,600960.SH,20190531,4.0,1.0195,1.3671,0.92,27.2926,29.8496,0.7764,0.9804,0.8502,95051.5518,68012.8562,50722.0697,380206.2072,272051.4248
317,600836.SH,20190531,4.23,0.8328,1.1444,0.89,,,3.2729,2.0591,2.2987,66275.3072,66275.3072,48228.442,280344.5495,280344.5495
318,600488.SH,20190531,4.33,0.2681,0.504,1.22,30.8104,28.4777,1.678,1.9473,1.7707,109188.668,96871.6863,51519.9288,472786.9324,419454.4017
319,601198.SH,20190531,11.67,0.6262,1.3251,0.78,31.9285,25.0407,1.6085,9.7105,8.736,275796.0657,275796.0657,130336.0173,3218540.0867,3218540.0867
320,002114.SZ,20190531,9.21,4.4885,8.4699,1.99,,,1.9293,2.7734,2.4603,32339.5267,32337.6798,17137.0071,297847.0409,297830.031
321,002301.SZ,20190531,11.0,0.8402,1.7587,0.88,36.8139,35.1274,3.003,1.6646,1.529,64180.1082,64050.0158,30600.0161,705981.1902,704550.1738
322,300094.SZ,20190531,4.74,1.1204,2.3476,0.91,18.6509,29.9222,1.5438,0.9105,0.8886,91011.8815,74921.5766,35755.9305,431396.3183,355128.2731
323,600299.SH,20190531,10.69,0.1437,1.3343,0.62,30.9562,32.9426,2.1143,2.5109,2.5743,268190.1273,268190.1273,28877.6851,2866952.4608,2866952.4608
324,300573.SZ,20190531,51.11,4.8141,6.5214,0.9,308.4487,243.8081,7.7021,9.7703,9.2947,8243.0,5348.85,3948.48,421299.73,273379.7235
325,002713.SZ,20190531,17.61,0.1999,0.5814,0.72,18.3084,19.6807,4.1538,1.1004,1.08,26266.5557,25017.6633,8599.9319,462554.0459,440561.0507
326,000963.SZ,20190531,29.26,1.4392,3.4456,0.92,18.8186,16.9628,3.9479,1.3914,1.3115,145817.4624,145817.4624,60905.9493,4266618.9498,4266618.9498
327,000666.SZ,20190531,12.83,1.087,1.1199,0.83,11.5326,10.8706,1.0582,1.2021,1.135,70413.0,29351.8766,28490.3518,903398.79,376584.5768
328,002511.SZ,20190531,10.48,0.7029,1.4187,0.93,33.6387,31.7054,3.9789,2.411,2.284,130636.8241,127279.8294,63063.7547,1369073.9166,1333892.6121
